type,entry_time,entry_price,exit_time,exit_price,pnl
buy,2019-02-06 01:00:00+00:00,7.468461,2019-02-06 02:00:00+00:00,7.6596327,0.02559720135112185
buy,2019-02-08 00:00:00+00:00,7.736829099999999,2019-02-08 04:00:00+00:00,7.9515405,0.02775186025499794
buy,2019-02-10 14:00:00+00:00,9.187778599999998,2019-02-10 15:00:00+00:00,9.074916,-0.012283992128412623
buy,2019-02-12 11:00:00+00:00,9.0737647,2019-02-12 12:00:00+00:00,9.290700000000001,0.0239079706353859
buy,2019-02-14 22:00:00+00:00,8.692683999999998,2019-02-14 23:00:00+00:00,8.756734499999999,0.007368322603237443
buy,2019-02-18 00:00:00+00:00,9.3356263,2019-02-18 03:00:00+00:00,9.4208697,0.0091309781755083
buy,2019-02-18 04:00:00+00:00,9.3652559,2019-02-18 05:00:00+00:00,9.328662,-0.003907410581274104
buy,2019-02-18 06:00:00+00:00,9.335125799999998,2019-02-18 07:00:00+00:00,9.365625,0.003267143973571442
buy,2019-02-18 10:00:00+00:00,9.275566299999998,2019-02-18 11:00:00+00:00,9.325665,0.00540114731323769
buy,2019-02-18 14:00:00+00:00,9.389680299999998,2019-02-18 15:00:00+00:00,9.3844062,-0.0005616911152978891
buy,2019-02-19 01:00:00+00:00,9.519710199999999,2019-02-19 03:00:00+00:00,9.5970933,0.008128724338688428
buy,2019-02-19 05:00:00+00:00,9.528919399999998,2019-02-19 06:00:00+00:00,9.5646258,0.0037471615092055724
buy,2019-02-19 21:00:00+00:00,10.486876399999998,2019-02-19 22:00:00+00:00,10.6306587,0.013710688914003183
buy,2019-02-19 23:00:00+00:00,10.483272799999998,2019-02-20 00:00:00+00:00,10.546942499999998,0.006073456373280697
buy,2019-02-20 04:00:00+00:00,10.643332699999998,2019-02-20 05:00:00+00:00,10.7705187,0.011949828459275901
buy,2019-02-21 09:00:00+00:00,10.1759658,2019-02-21 10:00:00+00:00,10.1807091,0.00046612774583022385
buy,2019-02-23 18:00:00+00:00,10.734824099999999,2019-02-23 22:00:00+00:00,10.7217675,-0.0012162844848103988
buy,2019-02-24 14:00:00+00:00,9.709699999999998,2019-02-24 15:00:00+00:00,9.7765137,0.006881129180098525
buy,2019-02-24 16:00:00+00:00,9.6359263,2019-02-24 17:00:00+00:00,9.826164,0.019742544108084435
buy,2019-02-27 01:00:00+00:00,9.359550199999997,2019-02-27 02:00:00+00:00,9.3805101,0.002239413171799957
buy,2019-02-27 21:00:00+00:00,9.714905199999999,2019-02-27 22:00:00+00:00,9.819670499999999,0.010783975534830788
buy,2019-02-28 17:00:00+00:00,10.289579299999998,2019-02-28 18:00:00+00:00,10.3019877,0.0012059190797044312
buy,2019-02-28 19:00:00+00:00,10.220610399999998,2019-02-28 20:00:00+00:00,10.270719,0.004902701310285882
buy,2019-03-02 07:00:00+00:00,10.98097,2019-03-02 08:00:00+00:00,11.0130759,0.002923776314842973
buy,2019-03-05 14:00:00+00:00,12.990777799999998,2019-03-05 17:00:00+00:00,13.164722099999999,0.013389829514288245
buy,2019-03-06 00:00:00+00:00,13.40339,2019-03-06 01:00:00+00:00,13.278508200000001,-0.009317180205903055
buy,2019-03-07 09:00:00+00:00,15.112096999999999,2019-03-07 10:00:00+00:00,15.0601248,-0.003439112387910032
buy,2019-03-08 01:00:00+00:00,14.904289399999998,2019-03-08 02:00:00+00:00,15.1427421,0.01599893115333641
buy,2019-03-08 08:00:00+00:00,13.807794,2019-03-08 09:00:00+00:00,14.0615244,0.018375882490715045
buy,2019-03-08 22:00:00+00:00,13.962048099999999,2019-03-08 23:00:00+00:00,14.278806900000001,0.022687129977728867
buy,2019-03-09 20:00:00+00:00,14.3870727,2019-03-09 21:00:00+00:00,14.366818799999999,-0.0014077846426674523
buy,2019-03-11 05:00:00+00:00,14.435420999999998,2019-03-11 08:00:00+00:00,14.3365491,-0.006849256422794937
buy,2019-03-11 09:00:00+00:00,14.2723581,2019-03-11 11:00:00+00:00,14.1485373,-0.008675567073951201
buy,2019-03-11 12:00:00+00:00,14.0998858,2019-03-11 13:00:00+00:00,14.317568099999999,0.015438586034505321
buy,2019-03-11 19:00:00+00:00,14.461246799999998,2019-03-11 20:00:00+00:00,14.434051499999999,-0.0018805639912043356
buy,2019-03-12 00:00:00+00:00,14.303789499999999,2019-03-12 01:00:00+00:00,14.3355501,0.002220432564391549
buy,2019-03-12 15:00:00+00:00,15.103788699999997,2019-03-12 16:00:00+00:00,14.9445405,-0.010543592946317957
buy,2019-03-16 05:00:00+00:00,15.155640499999997,2019-03-16 06:00:00+00:00,15.106878,-0.003217448975514888
buy,2019-03-16 08:00:00+00:00,15.264249,2019-03-16 09:00:00+00:00,15.3219627,0.0037809721264374526
buy,2019-03-17 07:00:00+00:00,15.611195599999997,2019-03-17 08:00:00+00:00,15.56442,-0.0029962855631631823
buy,2019-03-18 05:00:00+00:00,15.584769199999998,2019-03-18 06:00:00+00:00,15.5914929,0.00043142762743011927
buy,2019-03-20 09:00:00+00:00,15.0857707,2019-03-20 10:00:00+00:00,15.1749099,0.005908826388299802
buy,2019-03-21 14:00:00+00:00,14.020106099999998,2019-03-21 15:00:00+00:00,14.4437418,0.03021629772117074
buy,2019-03-21 16:00:00+00:00,14.425511099999998,2019-03-21 17:00:00+00:00,14.3767089,-0.003383048244300838
buy,2019-03-22 06:00:00+00:00,14.576862299999998,2019-03-22 08:00:00+00:00,14.525459999999999,-0.0035262938581782075
buy,2019-03-25 18:00:00+00:00,16.2933771,2019-03-25 19:00:00+00:00,16.406577,0.006947602041322539
buy,2019-03-28 21:00:00+00:00,16.637320699999997,2019-03-28 23:00:00+00:00,16.6498335,0.0007520922524504328
buy,2019-03-29 12:00:00+00:00,16.510694199999996,2019-03-29 13:00:00+00:00,16.4744091,-0.0021976725848388058
buy,2019-03-29 14:00:00+00:00,16.444428,2019-03-29 15:00:00+00:00,16.4546289,0.0006203256203256785
buy,2019-03-30 15:00:00+00:00,16.527510999999997,2019-03-30 16:00:00+00:00,16.4318517,-0.005787883003072736
buy,2019-03-30 17:00:00+00:00,16.4777613,2019-03-30 18:00:00+00:00,16.50348,0.0015608127543393143
buy,2019-04-02 04:00:00+00:00,18.0829649,2019-04-02 10:00:00+00:00,19.1010798,0.05630243190927172
buy,2019-04-02 11:00:00+00:00,18.8352164,2019-04-02 13:00:00+00:00,19.070310600000003,0.012481629889848384
buy,2019-04-02 14:00:00+00:00,18.903885,2019-04-02 16:00:00+00:00,19.05093,0.007778559803976913
buy,2019-04-03 04:00:00+00:00,19.008989999999997,2019-04-03 05:00:00+00:00,19.187793,0.009406233576849799
buy,2019-04-03 06:00:00+00:00,19.136417299999998,2019-04-03 07:00:00+00:00,19.1683125,0.0016667278676035673
buy,2019-04-03 08:00:00+00:00,19.368349,2019-04-03 11:00:00+00:00,19.2500307,-0.006108847997317611
buy,2019-04-03 23:00:00+00:00,18.5674489,2019-04-04 00:00:00+00:00,18.9705105,0.021707968723694775
buy,2019-04-04 17:00:00+00:00,18.455036599999996,2019-04-04 19:00:00+00:00,18.8919891,0.02367659893993404
buy,2019-04-09 04:00:00+00:00,17.177260099999998,2019-04-09 05:00:00+00:00,17.2028799,0.001491495142464612
buy,2019-04-11 10:00:00+00:00,17.0915745,2019-04-11 11:00:00+00:00,16.92306,-0.009859507092222579
buy,2019-04-11 13:00:00+00:00,16.790173399999997,2019-04-11 14:00:00+00:00,16.7930901,0.00017371470386384804
buy,2019-04-12 02:00:00+00:00,17.008992,2019-04-12 03:00:00+00:00,17.2220607,0.012526826986572802
buy,2019-04-13 10:00:00+00:00,18.002784799999997,2019-04-13 11:00:00+00:00,18.0366453,0.0018808479008204865
buy,2019-04-15 18:00:00+00:00,19.0187998,2019-04-15 19:00:00+00:00,18.7467345,-0.014305071974100136
buy,2019-04-16 02:00:00+00:00,18.877158299999998,2019-04-16 03:00:00+00:00,19.0003806,0.006527587364672463
buy,2019-04-16 12:00:00+00:00,19.304885599999995,2019-04-16 13:00:00+00:00,19.1989818,-0.005485854834591538
buy,2019-04-19 01:00:00+00:00,21.327706399999997,2019-04-19 04:00:00+00:00,21.5242542,0.009215608857031375
buy,2019-04-21 08:00:00+00:00,23.018595599999998,2019-04-21 10:00:00+00:00,22.797679499999997,-0.009597288376707057
buy,2019-04-21 18:00:00+00:00,23.658134499999996,2019-04-21 19:00:00+00:00,23.670505799999997,0.0005229195057624531
buy,2019-04-21 20:00:00+00:00,23.571948399999997,2019-04-21 21:00:00+00:00,23.811764399999998,0.01017378775527954
buy,2019-04-22 03:00:00+00:00,23.489165699999997,2019-04-22 04:00:00+00:00,23.665910399999998,0.007524520123760736
buy,2019-04-25 06:00:00+00:00,22.881658799999997,2019-04-25 07:00:00+00:00,22.845431700000002,-0.001583237488009143
buy,2019-04-25 22:00:00+00:00,22.2594372,2019-04-25 23:00:00+00:00,22.4638137,0.009181566369521625
buy,2019-04-29 10:00:00+00:00,22.282159899999996,2019-04-29 11:00:00+00:00,22.0923855,-0.00851687631951683
buy,2019-04-29 15:00:00+00:00,21.659537899999997,2019-04-29 16:00:00+00:00,21.7788993,0.005510800856005452
buy,2019-04-29 20:00:00+00:00,21.597976399999997,2019-04-29 21:00:00+00:00,21.435543,-0.0075207693994886315
buy,2019-04-30 04:00:00+00:00,21.577155599999998,2019-04-30 06:00:00+00:00,21.4832952,-0.004349989486102467
buy,2019-05-03 09:00:00+00:00,23.378455099999996,2019-05-03 10:00:00+00:00,23.084392500000003,-0.01257835895238403
buy,2019-05-04 14:00:00+00:00,22.7560333,2019-05-04 16:00:00+00:00,22.707769499999998,-0.002120923245441061
buy,2019-05-11 04:00:00+00:00,18.898980099999996,2019-05-11 05:00:00+00:00,19.2669138,0.01946844210921231
buy,2019-05-11 06:00:00+00:00,19.427408,2019-05-11 08:00:00+00:00,19.6873929,0.013382377103522981
buy,2019-05-11 11:00:00+00:00,20.228508299999998,2019-05-11 12:00:00+00:00,20.2264533,-0.00010158930008687719
buy,2019-05-11 23:00:00+00:00,20.8267059,2019-05-12 01:00:00+00:00,21.0044745,0.00853560812034131
buy,2019-05-12 13:00:00+00:00,20.9027819,2019-05-12 16:00:00+00:00,20.505873599999997,-0.018988300308486847
buy,2019-05-13 07:00:00+00:00,22.7451224,2019-05-13 08:00:00+00:00,23.1064704,0.015886834708790116
buy,2019-05-13 10:00:00+00:00,22.924501599999996,2019-05-13 11:00:00+00:00,23.1239529,0.00870035490760695
buy,2019-05-13 14:00:00+00:00,22.77275,2019-05-13 15:00:00+00:00,22.899078,0.00554733178909007
buy,2019-05-14 15:00:00+00:00,23.2069838,2019-05-14 16:00:00+00:00,23.2430337,0.0015534073842031059
buy,2019-05-14 18:00:00+00:00,23.1840609,2019-05-14 21:00:00+00:00,23.2222545,0.0016474076808519601
buy,2019-05-15 14:00:00+00:00,26.732906199999995,2019-05-15 15:00:00+00:00,26.81316,0.0030020604344171468
buy,2019-05-17 17:00:00+00:00,24.217893699999998,2019-05-17 18:00:00+00:00,24.4344411,0.008941628148281252
buy,2019-05-18 19:00:00+00:00,27.4430156,2019-05-18 20:00:00+00:00,27.945027,0.018292865744681523
buy,2019-05-19 00:00:00+00:00,28.3160878,2019-05-19 04:00:00+00:00,28.8871839,0.02016860888529954
buy,2019-05-19 05:00:00+00:00,28.563034499999997,2019-05-19 06:00:00+00:00,28.9689021,0.014209540656473462
buy,2019-05-23 07:00:00+00:00,30.623893299999995,2019-05-23 09:00:00+00:00,30.6107586,-0.00042890366261806557
buy,2019-05-26 20:00:00+00:00,33.957223299999995,2019-05-27 00:00:00+00:00,34.2022635,0.0072161436120722336
buy,2019-05-29 05:00:00+00:00,31.315884599999997,2019-05-29 06:00:00+00:00,31.989977999999997,0.021525606209444274
buy,2019-05-31 04:00:00+00:00,30.853622799999997,2019-05-31 05:00:00+00:00,31.3381305,0.015703429809221684
buy,2019-06-04 21:00:00+00:00,28.824595799999997,2019-06-04 22:00:00+00:00,29.1545163,0.011445797966749065
buy,2019-06-05 15:00:00+00:00,29.753023299999995,2019-06-05 16:00:00+00:00,30.1530168,0.013443793458125797
buy,2019-06-06 17:00:00+00:00,30.4733429,2019-06-06 18:00:00+00:00,30.2056641,-0.008784031370578604
buy,2019-06-09 21:00:00+00:00,30.230099899999995,2019-06-09 22:00:00+00:00,30.029840099999998,-0.006624516646072936
buy,2019-06-11 11:00:00+00:00,31.139608499999994,2019-06-11 12:00:00+00:00,31.132036799999998,-0.00024315334600292696
buy,2019-06-11 15:00:00+00:00,31.286655399999997,2019-06-11 16:00:00+00:00,31.4710974,0.005895229056666895
buy,2019-06-16 08:00:00+00:00,32.59115859999999,2019-06-16 09:00:00+00:00,32.538828599999995,-0.0016056501900487139
buy,2019-06-16 17:00:00+00:00,32.0318999,2019-06-16 18:00:00+00:00,32.216151599999996,0.005752131486899322
buy,2019-06-16 19:00:00+00:00,32.1136816,2019-06-16 20:00:00+00:00,32.1603075,0.0014519014226012075
buy,2019-06-18 07:00:00+00:00,34.39025589999999,2019-06-18 08:00:00+00:00,34.404561,0.0004159637555941685
buy,2019-06-18 21:00:00+00:00,34.2639297,2019-06-18 23:00:00+00:00,34.3988667,0.0039381647458843795
buy,2019-06-22 01:00:00+00:00,38.6382997,2019-06-22 04:00:00+00:00,38.5128486,-0.003246806949944523
buy,2019-06-22 22:00:00+00:00,37.931493599999996,2019-06-22 23:00:00+00:00,37.962099900000005,0.0008068835971175523
buy,2019-06-27 20:00:00+00:00,33.883849999999995,2019-06-27 21:00:00+00:00,33.6478185,-0.0069658996837725275
buy,2019-06-29 03:00:00+00:00,33.4595261,2019-06-29 06:00:00+00:00,33.5455209,0.002570114105710592
buy,2019-07-01 06:00:00+00:00,32.2053732,2019-07-01 07:00:00+00:00,32.5291383,0.010053139207217844
buy,2019-07-01 14:00:00+00:00,32.6188863,2019-07-01 15:00:00+00:00,32.144223600000004,-0.014551775178173269
buy,2019-07-01 17:00:00+00:00,32.129096999999994,2019-07-01 18:00:00+00:00,32.5641033,0.013539325428287166
buy,2019-07-02 04:00:00+00:00,32.2015694,2019-07-02 05:00:00+00:00,32.1262416,-0.0023392586573745262
buy,2019-07-11 08:00:00+00:00,29.422593199999998,2019-07-11 09:00:00+00:00,29.6164539,0.006588837995421895
buy,2019-07-11 20:00:00+00:00,28.661532899999997,2019-07-11 21:00:00+00:00,29.0271438,0.012756153038834976
buy,2019-07-15 00:00:00+00:00,26.937410499999995,2019-07-15 03:00:00+00:00,28.0564155,0.04154092688307977
buy,2019-07-17 10:00:00+00:00,24.949924999999997,2019-07-17 12:00:00+00:00,26.0068671,0.04236253615992851
buy,2019-07-17 20:00:00+00:00,27.163436299999997,2019-07-17 21:00:00+00:00,27.6034689,0.01619944528152361
buy,2019-07-24 03:00:00+00:00,28.1952671,2019-07-24 04:00:00+00:00,27.9053667,-0.010281881670842569
buy,2019-07-24 17:00:00+00:00,28.641512899999995,2019-07-24 19:00:00+00:00,28.6800912,0.0013469365300184484
buy,2019-07-30 02:00:00+00:00,26.3308045,2019-07-30 03:00:00+00:00,26.3462274,0.0005857359960270411
buy,2019-08-02 20:00:00+00:00,27.639211599999996,2019-08-02 21:00:00+00:00,27.5665059,-0.002630527275966029
buy,2019-08-05 02:00:00+00:00,27.679351699999998,2019-08-05 03:00:00+00:00,27.7967754,0.00424228505322989
buy,2019-08-16 04:00:00+00:00,27.3688415,2019-08-16 06:00:00+00:00,27.267705000000003,-0.0036953153461024473
buy,2019-08-22 02:00:00+00:00,26.506580099999997,2019-08-22 04:00:00+00:00,26.5845888,0.0029429937662913217
buy,2019-08-22 08:00:00+00:00,26.773746999999997,2019-08-22 09:00:00+00:00,26.8049682,0.001166112460837271
buy,2019-08-30 00:00:00+00:00,21.7971754,2019-08-30 03:00:00+00:00,21.8053728,0.0003760762506870612
buy,2019-09-19 03:00:00+00:00,20.7518311,2019-09-19 05:00:00+00:00,20.8216575,0.0033648307787162057
buy,2019-09-24 23:00:00+00:00,15.840724899999998,2019-09-25 00:00:00+00:00,16.173410399999998,0.021001911345610216
buy,2019-09-26 15:00:00+00:00,15.003888899999998,2019-09-26 18:00:00+00:00,15.2303544,0.015093786784838267
buy,2019-09-27 00:00:00+00:00,15.076661599999998,2019-09-27 01:00:00+00:00,15.1360488,0.003939015252554421
buy,2019-09-27 02:00:00+00:00,15.115200099999997,2019-09-27 03:00:00+00:00,15.3845001,0.017816502475544668
buy,2019-10-07 01:00:00+00:00,15.000085099999998,2019-10-07 04:00:00+00:00,15.0735114,0.004895058895365953
buy,2019-10-23 15:00:00+00:00,16.5067903,2019-10-23 16:00:00+00:00,16.7141691,0.012563241928383907
buy,2019-10-25 01:00:00+00:00,16.8045878,2019-10-25 02:00:00+00:00,17.0136693,0.012441929697317534
buy,2019-10-25 15:00:00+00:00,18.451633199999996,2019-10-25 21:00:00+00:00,18.730750500000003,0.015126969898795002
buy,2019-10-25 22:00:00+00:00,18.573555,2019-10-26 00:00:00+00:00,18.8463348,0.014686461477084066
buy,2019-10-26 18:00:00+00:00,18.2667485,2019-10-26 20:00:00+00:00,18.361420199999998,0.005182734080999651
buy,2019-10-31 09:00:00+00:00,19.486667199999996,2019-10-31 10:00:00+00:00,19.7757045,0.014832567161613146
buy,2019-11-08 16:00:00+00:00,19.4660466,2019-11-08 17:00:00+00:00,19.481099399999998,0.000773284905215393
buy,2019-11-21 17:00:00+00:00,16.570053499999997,2019-11-21 18:00:00+00:00,16.559024400000002,-0.0006656043687483982
buy,2019-11-22 10:00:00+00:00,15.594478899999999,2019-11-22 11:00:00+00:00,15.6152691,0.0013331769617516494
buy,2019-11-22 13:00:00+00:00,14.877262399999998,2019-11-22 15:00:00+00:00,15.2415432,0.024485741408984164
buy,2019-11-23 08:00:00+00:00,15.133918799999998,2019-11-23 09:00:00+00:00,15.089895,-0.002908949134839943
buy,2019-11-25 05:00:00+00:00,13.991077099999998,2019-11-25 06:00:00+00:00,14.37561,0.027484152739034064
buy,2019-11-26 12:00:00+00:00,15.283468199999998,2019-11-26 16:00:00+00:00,15.3019827,0.0012114069763302802
buy,2019-11-26 17:00:00+00:00,15.358443099999999,2019-11-26 19:00:00+00:00,15.1970877,-0.010505973746778925
buy,2019-11-27 08:00:00+00:00,15.1329178,2019-11-27 11:00:00+00:00,15.344040600000001,0.013951228889910565
buy,2019-11-30 13:00:00+00:00,15.8386228,2019-11-30 14:00:00+00:00,15.608176199999999,-0.014549661476880459
buy,2019-11-30 17:00:00+00:00,15.5322167,2019-11-30 19:00:00+00:00,15.5400444,0.0005039654127411185
buy,2019-12-01 08:00:00+00:00,15.093678599999999,2019-12-01 09:00:00+00:00,15.1061787,0.0008281678927495156
buy,2019-12-04 02:00:00+00:00,15.044329299999998,2019-12-04 03:00:00+00:00,15.026458499999999,-0.0011878761521126081
buy,2019-12-04 05:00:00+00:00,14.9932783,2019-12-04 06:00:00+00:00,14.9549301,-0.0025576928029142046
buy,2019-12-04 07:00:00+00:00,14.9523374,2019-12-04 08:00:00+00:00,15.0917931,0.009326682261731264
buy,2019-12-05 16:00:00+00:00,15.363247899999998,2019-12-05 17:00:00+00:00,15.4280565,0.0042184179036779575
buy,2019-12-10 17:00:00+00:00,14.625110499999998,2019-12-10 18:00:00+00:00,14.6950902,0.00478490059955452
buy,2019-12-12 00:00:00+00:00,14.593779199999998,2019-12-12 05:00:00+00:00,14.5385469,-0.003784646817186213
buy,2019-12-18 08:00:00+00:00,12.493581099999998,2019-12-18 09:00:00+00:00,12.574712700000001,0.006493862676410901
buy,2019-12-23 22:00:00+00:00,13.270156899999998,2019-12-23 23:00:00+00:00,13.286500199999999,0.0012315830267237338
buy,2019-12-25 16:00:00+00:00,12.957944999999999,2019-12-25 18:00:00+00:00,12.9955914,0.0029052754892848857
buy,2019-12-26 04:00:00+00:00,13.122409299999998,2019-12-26 05:00:00+00:00,13.1595273,0.0028285964224575057
buy,2019-12-27 11:00:00+00:00,13.027914899999999,2019-12-27 12:00:00+00:00,13.1843025,0.01200403911143144
buy,2019-12-31 17:00:00+00:00,13.758544799999997,2019-12-31 19:00:00+00:00,13.6544319,-0.007567144746295914
buy,2020-01-02 03:00:00+00:00,13.534020499999999,2020-01-02 04:00:00+00:00,13.5157707,-0.0013484389210138658
buy,2020-01-02 07:00:00+00:00,13.462448999999998,2020-01-02 08:00:00+00:00,13.515471,0.003938510741990713
buy,2020-01-08 18:00:00+00:00,14.447432999999998,2020-01-08 19:00:00+00:00,14.2251606,-0.015384906093698296
buy,2020-01-10 07:00:00+00:00,14.270255999999998,2020-01-10 10:00:00+00:00,14.2256601,-0.003125094602367145
buy,2020-01-11 10:00:00+00:00,14.900785899999997,2020-01-11 11:00:00+00:00,14.8517334,-0.0032919404606703744
buy,2020-01-11 23:00:00+00:00,14.932617699999998,2020-01-12 00:00:00+00:00,14.957028,0.001634696641299625
buy,2020-01-14 20:00:00+00:00,16.4873709,2020-01-14 21:00:00+00:00,16.5165669,0.0017708099233700412
buy,2020-01-15 04:00:00+00:00,16.5007843,2020-01-15 08:00:00+00:00,16.5881952,0.005297378500972336
buy,2020-01-16 01:00:00+00:00,16.6988822,2020-01-16 05:00:00+00:00,16.8179652,0.007131195883278932
buy,2020-01-16 09:00:00+00:00,16.537020499999997,2020-01-16 10:00:00+00:00,16.6880952,0.009135545305758214
buy,2020-01-16 17:00:00+00:00,16.835118299999998,2020-01-16 19:00:00+00:00,17.1516312,0.018800752947486142
buy,2020-01-17 14:00:00+00:00,17.557539999999996,2020-01-17 15:00:00+00:00,17.7923898,0.013376008256282077
buy,2020-01-18 04:00:00+00:00,17.654636999999997,2020-01-18 08:00:00+00:00,17.6910912,0.002064851290910226
buy,2020-01-18 20:00:00+00:00,17.930112199999996,2020-01-18 21:00:00+00:00,17.931150900000002,5.79304796545463e-05
buy,2020-01-19 14:00:00+00:00,16.952035099999996,2020-01-19 15:00:00+00:00,16.9726104,0.0012137362787789656
buy,2020-01-24 10:00:00+00:00,16.4847683,2020-01-24 11:00:00+00:00,17.111571299999998,0.0380231610534677
buy,2020-01-25 01:00:00+00:00,16.6287121,2020-01-25 02:00:00+00:00,16.7319513,0.00620849043384408
buy,2020-01-25 03:00:00+00:00,16.7120954,2020-01-25 04:00:00+00:00,16.6739094,-0.0022849319062647052
buy,2020-01-29 23:00:00+00:00,17.931313399999997,2020-01-30 00:00:00+00:00,17.8023798,-0.0071904158453890135
buy,2020-01-30 02:00:00+00:00,17.720702999999997,2020-01-30 04:00:00+00:00,17.8648173,0.00813253853416548
buy,2020-02-04 10:00:00+00:00,18.0068889,2020-02-04 14:00:00+00:00,17.9439381,-0.0034959287164813583
buy,2020-02-05 22:00:00+00:00,19.273954699999997,2020-02-06 01:00:00+00:00,19.2029778,-0.003682529149038522
buy,2020-02-06 02:00:00+00:00,19.1213022,2020-02-06 03:00:00+00:00,19.22076,0.0052014135313441
buy,2020-02-06 18:00:00+00:00,20.5350145,2020-02-06 19:00:00+00:00,20.5429365,0.00038578010256582244
buy,2020-02-06 22:00:00+00:00,20.478057599999996,2020-02-06 23:00:00+00:00,20.646832500000002,0.008241743591931595
buy,2020-02-11 00:00:00+00:00,24.959034099999997,2020-02-11 01:00:00+00:00,24.9185565,-0.0016217614767390204
buy,2020-02-11 02:00:00+00:00,24.593468899999998,2020-02-11 05:00:00+00:00,24.2757,-0.012920865344050642
buy,2020-02-13 09:00:00+00:00,25.1463212,2020-02-13 10:00:00+00:00,25.2520227,0.004203457800419813
buy,2020-02-13 11:00:00+00:00,25.017292299999998,2020-02-13 12:00:00+00:00,25.4066679,0.015564258327029304
buy,2020-02-13 21:00:00+00:00,25.063738699999995,2020-02-13 22:00:00+00:00,25.3664082,0.012075991679565506
buy,2020-02-14 05:00:00+00:00,25.316591299999995,2020-02-14 06:00:00+00:00,25.2991755,-0.0006879204152572814
buy,2020-02-14 07:00:00+00:00,25.178152999999995,2020-02-14 08:00:00+00:00,25.306368300000003,0.0050923234917195056
buy,2020-02-15 17:00:00+00:00,23.918794899999998,2020-02-15 18:00:00+00:00,24.3419337,0.017690640426035856
buy,2020-02-16 16:00:00+00:00,22.367044699999997,2020-02-16 17:00:00+00:00,22.736241,0.0165062620007194
buy,2020-02-17 04:00:00+00:00,22.3269046,2020-02-17 05:00:00+00:00,22.6176597,0.013022633688326055
buy,2020-02-17 12:00:00+00:00,22.0901681,2020-02-17 14:00:00+00:00,22.3493283,0.01173192520884439
buy,2020-02-27 00:00:00+00:00,18.0162983,2020-02-27 01:00:00+00:00,18.2894922,0.01516370874032445
buy,2020-03-12 23:00:00+00:00,9.2658566,2020-03-13 00:00:00+00:00,9.3401505,0.008018028252239592
buy,2020-03-13 01:00:00+00:00,7.6729652999999995,2020-03-13 02:00:00+00:00,8.3524392,0.08855427770538721
buy,2020-03-13 03:00:00+00:00,8.795486699999998,2020-03-13 05:00:00+00:00,8.9819091,0.021195234142074422
buy,2020-03-13 15:00:00+00:00,9.827617799999999,2020-03-13 19:00:00+00:00,10.2450447,0.04247488134917097
